InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
20954,6788,Bag,2,2021-04-04 01:54:45.495165056,38.26,1055,USA,76.52
89239,1201,Notebook,9,2021-04-04 13:35:47.515838608,29.75,1044,Germany,267.75
56514,7160,Bag,2,2021-04-05 01:16:49.536512168,56.96,1058,USA,113.92
98236,1517,Mug,6,2021-04-05 12:57:51.557185728,22.78,1049,UK,136.68
16469,8737,Bag,5,2021-04-06 00:38:53.577859288,8.1,1084,UK,40.5
40105,2988,Mug,5,2021-04-06 12:19:55.598532840,94.85,1011,USA,474.25
52101,4802,Mug,4,2021-04-07 00:00:57.619206400,92.95,1091,UK,371.8
74323,6808,Mug,6,2021-04-07 11:41:59.639879960,20.45,1011,India,122.69999999999999
68067,8162,Mug,5,2021-04-07 23:23:01.660553520,43.74,1032,Canada,218.70000000000002
59376,7241,Mug,4,2021-04-08 11:04:03.681227072,83.95,1083,UK,335.8
55587,9399,Pen,9,2021-04-08 22:45:05.701900632,67.8,1048,UK,610.1999999999999
46976,6633,Bag,6,2021-04-09 10:26:07.722574192,42.5,1020,USA,255.0
77584,6755,Pen,3,2021-04-09 22:07:09.743247752,75.7,1059,India,227.10000000000002
88477,7309,Pen,6,2021-04-10 09:48:11.763921304,90.22,1051,USA,541.3199999999999
52533,5117,T-shirt,1,2021-04-10 21:29:13.784594864,92.99,1053,USA,92.99
11828,9345,T-shirt,5,2021-04-11 09:10:15.805268424,40.99,1038,UK,204.95000000000002
11917,2518,T-shirt,6,2021-04-11 20:51:17.825941976,21.49,1048,India,128.94
30618,7163,Notebook,8,2021-04-12 08:32:19.846615536,91.72,1063,UK,733.76
42254,3600,T-shirt,9,2021-04-12 20:13:21.867289096,13.79,1099,UK,124.10999999999999
57362,3195,Bag,3,2021-04-13 07:54:23.887962656,73.56,1085,UK,220.68
30128,4554,Pen,2,2021-04-13 19:35:25.908636208,18.35,1025,UK,36.7
69383,3849,Bag,4,2021-04-14 07:16:27.929309768,41.99,1070,Canada,167.96
75545,2742,T-shirt,8,2021-04-14 18:57:29.949983328,44.1,1006,Germany,352.8
92180,2306,Notebook,8,2021-04-15 06:38:31.970656888,20.08,1071,India,160.64
97958,4849,Notebook,3,2021-04-15 18:19:33.991330440,92.65,1061,Canada,277.95000000000005
19865,8519,Pen,4,2021-04-16 06:00:36.012004000,5.25,1089,Germany,21.0
12219,5195,Bag,3,2021-04-16 17:41:38.032677560,89.91,1087,Germany,269.73
49809,6178,Mug,2,2021-04-17 05:22:40.053351120,88.96,1023,Germany,177.92
15287,3555,Bag,4,2021-04-17 17:03:42.074024672,35.11,1039,Canada,140.44
44387,3305,T-shirt,6,2021-04-18 04:44:44.094698232,71.91,1075,India,431.46
18512,8619,Mug,5,2021-04-18 16:25:46.115371792,29.02,1046,USA,145.1
11342,3642,Notebook,3,2021-04-19 04:06:48.136045344,77.08,1007,Germany,231.24
73076,7409,Pen,2,2021-04-19 15:47:50.156718904,58.31,1053,USA,116.62
29216,5757,Pen,9,2021-04-20 03:28:52.177392464,33.52,1008,USA,301.68
89767,3994,Notebook,1,2021-04-20 15:09:54.198066024,43.02,1002,UK,43.02
36614,9751,T-shirt,9,2021-04-21 02:50:56.218739576,70.54,1053,USA,634.86
46258,2271,Notebook,1,2021-04-21 14:31:58.239413136,91.08,1020,UK,91.08
52078,2813,T-shirt,7,2021-04-22 02:13:00.260086696,17.42,1094,India,121.94000000000001
93524,9801,Mug,6,2021-04-22 13:54:02.280760256,59.28,1047,India,355.68
22219,3461,Notebook,7,2021-04-23 01:35:04.301433808,29.1,1046,UK,203.70000000000002
10235,5120,T-shirt,3,2021-04-23 13:16:06.322107368,81.13,1087,India,243.39
52929,7124,Mug,3,2021-04-24 00:57:08.342780928,11.67,1067,Germany,35.01
77444,9475,Notebook,1,2021-04-24 12:38:10.363454480,70.45,1083,India,70.45
18567,5396,Pen,4,2021-04-25 00:19:12.384128040,21.62,1062,UK,86.48
80792,1816,Notebook,2,2021-04-25 12:00:14.404801600,61.66,1015,Germany,123.32
75441,8304,Bag,8,2021-04-25 23:41:16.425475160,84.39,1073,USA,675.12
94555,8331,Notebook,3,2021-04-26 11:22:18.446148712,76.73,1089,USA,230.19
83698,1082,Bag,7,2021-04-26 23:03:20.466822272,76.53,1092,USA,535.71
15415,2920,Mug,7,2021-04-27 10:44:22.487495832,54.2,1004,UK,379.40000000000003
46159,8817,Notebook,9,2021-04-27 22:25:24.508169392,89.62,1010,USA,806.58
53925,3093,Mug,6,2021-04-28 10:06:26.528842944,60.87,1028,India,365.21999999999997
15951,8071,Mug,1,2021-04-28 21:47:28.549516504,92.16,1078,USA,92.16
97388,8967,T-shirt,8,2021-04-29 09:28:30.570190064,56.92,1069,Canada,455.36
18007,9367,Mug,1,2021-04-29 21:09:32.590863624,53.07,1047,Canada,53.07
51832,6285,Mug,3,2021-04-30 08:50:34.611537176,26.12,1014,USA,78.36
68596,5937,Notebook,5,2021-04-30 20:31:36.632210736,56.75,1083,USA,283.75
40523,1369,Notebook,8,2021-05-01 08:12:38.652884296,18.36,1033,Canada,146.88
98861,2818,Pen,9,2021-05-01 19:53:40.673557848,87.62,1059,USA,788.58
96740,3101,T-shirt,7,2021-05-02 07:34:42.694231408,69.21,1061,Germany,484.46999999999997
25524,4490,Mug,9,2021-05-02 19:15:44.714904968,99.4,1001,Canada,894.6
29282,2779,T-shirt,3,2021-05-03 06:56:46.735578528,13.75,1079,UK,41.25
33930,8674,Bag,5,2021-05-03 18:37:48.756252080,27.86,1018,Canada,139.3
10077,2364,Mug,8,2021-05-04 06:18:50.776925640,88.33,1097,India,706.64
30611,8294,T-shirt,1,2021-05-04 17:59:52.797599200,42.55,1048,Germany,42.55
26984,4676,Pen,8,2021-05-05 05:40:54.818272760,49.3,1077,UK,394.4
24060,3426,Pen,7,2021-05-05 17:21:56.838946312,86.76,1087,USA,607.32
92985,9264,Mug,1,2021-05-06 05:02:58.859619872,54.57,1027,India,54.57
94056,9089,Bag,6,2021-05-06 16:44:00.880293432,23.38,1047,India,140.28
53303,3962,Pen,1,2021-05-07 04:25:02.900966984,89.74,1095,Germany,89.74
69207,1859,Pen,2,2021-05-07 16:06:04.921640544,7.95,1036,UK,15.9
85046,5138,Bag,5,2021-05-08 03:47:06.942314104,90.06,1073,India,450.3
39287,3424,T-shirt,2,2021-05-08 15:28:08.962987664,9.8,1048,UK,19.6
49711,5017,Pen,1,2021-05-09 03:09:10.983661216,68.26,1047,UK,68.26
21954,9560,Notebook,6,2021-05-09 14:50:13.004334776,11.81,1072,India,70.86
83340,9342,Pen,8,2021-05-10 02:31:15.025008336,72.09,1087,UK,576.72
82101,2134,T-shirt,8,2021-05-10 14:12:17.045681896,8.23,1099,Germany,65.84
81520,6166,T-shirt,8,2021-05-11 01:53:19.066355448,85.03,1028,India,680.24
97062,6119,Mug,6,2021-05-11 13:34:21.087029008,49.26,1059,Germany,295.56
28574,6694,Notebook,3,2021-05-12 01:15:23.107702568,13.88,1028,Germany,41.64
19184,7136,T-shirt,1,2021-05-12 12:56:25.128376128,72.15,1057,UK,72.15
29096,6485,Bag,2,2021-05-13 00:37:27.149049680,51.48,1047,UK,102.96
77728,5164,Notebook,5,2021-05-13 12:18:29.169723240,23.14,1022,India,115.7
44016,3346,Notebook,5,2021-05-13 23:59:31.190396800,6.49,1026,USA,32.45
21246,6039,Bag,1,2021-05-14 11:40:33.211070352,44.71,1094,India,44.71
55558,5897,Pen,1,2021-05-14 23:21:35.231743912,13.13,1006,Germany,13.13
28381,9252,Bag,9,2021-05-15 11:02:37.252417472,13.95,1048,UK,125.55
46455,6041,Bag,2,2021-05-15 22:43:39.273091032,30.4,1053,Germany,60.8
14018,4901,Pen,7,2021-05-16 10:24:41.293764584,64.89,1067,Canada,454.23
21302,2337,Pen,4,2021-05-16 22:05:43.314438144,55.34,1077,Canada,221.36
77506,2184,Pen,7,2021-05-17 09:46:45.335111704,11.55,1041,Germany,80.85000000000001
51157,5426,Pen,8,2021-05-17 21:27:47.355785264,97.0,1073,USA,776.0
64917,2551,Pen,5,2021-05-18 09:08:49.376458816,89.28,1058,USA,446.4
93122,2629,Bag,1,2021-05-18 20:49:51.397132376,29.63,1043,India,29.63
34519,2526,Mug,4,2021-05-19 08:30:53.417805936,16.62,1097,India,66.48
97487,2361,Mug,3,2021-05-19 20:11:55.438479496,94.53,1025,India,283.59000000000003
66819,5370,T-shirt,5,2021-05-20 07:52:57.459153048,48.81,1022,UK,244.05
90910,6283,Mug,6,2021-05-20 19:33:59.479826608,34.56,1072,USA,207.36
81324,8610,Mug,2,2021-05-21 07:15:01.500500168,51.58,1007,Germany,103.16
15408,2993,Bag,7,2021-05-21 18:56:03.521173720,78.41,1052,Canada,548.87
69379,1869,Pen,3,2021-05-22 06:37:05.541847280,21.0,1013,USA,63.0
35053,2014,Pen,1,2021-05-22 18:18:07.562520840,77.91,1070,USA,77.91
19446,1602,Bag,3,2021-05-23 05:59:09.583194400,76.2,1006,USA,228.60000000000002
10922,1690,Mug,9,2021-05-23 17:40:11.603867952,56.24,1008,India,506.16
61356,9685,Bag,6,2021-05-24 05:21:13.624541512,87.26,1002,UK,523.5600000000001
20789,1489,T-shirt,6,2021-05-24 17:02:15.645215072,17.55,1077,Germany,105.30000000000001
76656,7864,Pen,4,2021-05-25 04:43:17.665888632,61.57,1016,India,246.28
54028,8240,Notebook,8,2021-05-25 16:24:19.686562184,47.69,1043,UK,381.52
74484,8786,T-shirt,5,2021-05-26 04:05:21.707235744,45.12,1085,USA,225.6
42154,9024,T-shirt,7,2021-05-26 15:46:23.727909304,28.99,1045,UK,202.92999999999998
92870,1294,Bag,9,2021-05-27 03:27:25.748582856,40.37,1089,India,363.33
12336,6488,Mug,5,2021-05-27 15:08:27.769256416,15.27,1057,USA,76.35
77779,5027,Pen,5,2021-05-28 02:49:29.789929976,28.9,1027,India,144.5
29029,3912,Notebook,4,2021-05-28 14:30:31.810603536,30.84,1013,Germany,123.36
69201,5744,T-shirt,6,2021-05-29 02:11:33.831277088,73.46,1008,USA,440.76
42265,2873,Notebook,2,2021-05-29 13:52:35.851950648,9.61,1025,UK,19.22
53872,4258,Mug,3,2021-05-30 01:33:37.872624208,66.86,1001,India,200.57999999999998
56197,3817,Mug,1,2021-05-30 13:14:39.893297768,26.03,1074,Canada,26.03
65180,9636,Notebook,2,2021-05-31 00:55:41.913971320,12.78,1080,UK,25.56
33710,4641,Pen,2,2021-05-31 12:36:43.934644880,33.58,1033,UK,67.16
39486,5458,Mug,8,2021-06-01 00:17:45.955318440,26.32,1018,USA,210.56
81907,6307,Notebook,8,2021-06-01 11:58:47.975992000,57.44,1038,UK,459.52
81895,9933,T-shirt,2,2021-06-01 23:39:49.996665552,38.95,1081,India,77.9
74435,3041,Notebook,6,2021-06-02 11:20:52.017339112,96.77,1012,Canada,580.62
50631,1679,Notebook,5,2021-06-02 23:01:54.038012672,96.54,1004,Germany,482.70000000000005
30103,6738,Bag,3,2021-06-03 10:42:56.058686224,47.15,1049,Canada,141.45
74772,6668,Mug,5,2021-06-03 22:23:58.079359784,80.53,1022,India,402.65
24382,8697,Pen,5,2021-06-04 10:05:00.100033344,6.26,1087,USA,31.299999999999997
94291,9033,Pen,5,2021-06-04 21:46:02.120706904,57.04,1028,India,285.2
13756,1062,Bag,3,2021-06-05 09:27:04.141380456,75.61,1071,UK,226.82999999999998
30609,8829,Pen,3,2021-06-05 21:08:06.162054016,25.61,1025,USA,76.83
26478,8352,Notebook,4,2021-06-06 08:49:08.182727576,10.81,1078,Germany,43.24
49666,7915,Bag,7,2021-06-06 20:30:10.203401136,19.81,1056,Germany,138.67
85683,9326,T-shirt,2,2021-06-07 08:11:12.224074688,46.98,1000,India,93.96
81315,4644,Mug,4,2021-06-07 19:52:14.244748248,53.11,1027,UK,212.44
87834,5970,Mug,4,2021-06-08 07:33:16.265421808,41.18,1061,Germany,164.72
24153,9003,Mug,1,2021-06-08 19:14:18.286095360,46.8,1046,Canada,46.8
86325,4278,Notebook,8,2021-06-09 06:55:20.306768920,49.67,1077,USA,397.36
22999,8296,T-shirt,1,2021-06-09 18:36:22.327442480,78.1,1097,Canada,78.1
65318,4074,Bag,8,2021-06-10 06:17:24.348116040,15.0,1058,Germany,120.0
10814,9312,Bag,7,2021-06-10 17:58:26.368789592,78.05,1030,Germany,546.35
86077,8552,Mug,9,2021-06-11 05:39:28.389463152,70.42,1069,India,633.78
12443,2637,T-shirt,8,2021-06-11 17:20:30.410136712,75.46,1048,India,603.68
85993,6103,T-shirt,5,2021-06-12 05:01:32.430810272,74.77,1004,USA,373.84999999999997
85916,1644,T-shirt,8,2021-06-12 16:42:34.451483824,49.71,1030,India,397.68
83319,3032,Pen,3,2021-06-13 04:23:36.472157384,25.08,1036,UK,75.24
27368,3761,Pen,7,2021-06-13 16:04:38.492830944,55.98,1078,USA,391.85999999999996
25328,3068,Mug,4,2021-06-14 03:45:40.513504504,96.01,1014,UK,384.04
66942,1241,T-shirt,5,2021-06-14 15:26:42.534178056,60.91,1051,India,304.54999999999995
37306,3668,T-shirt,9,2021-06-15 03:07:44.554851616,6.05,1068,USA,54.449999999999996
95451,1802,Bag,7,2021-06-15 14:48:46.575525176,10.67,1091,Germany,74.69
49915,6059,Bag,4,2021-06-16 02:29:48.596198728,99.32,1096,Canada,397.28
47219,1195,Mug,6,2021-06-16 14:10:50.616872288,11.83,1010,Germany,70.98
90879,3187,T-shirt,7,2021-06-17 01:51:52.637545848,9.37,1042,UK,65.58999999999999
74644,3330,Mug,9,2021-06-17 13:32:54.658219408,38.54,1069,Germany,346.86
70279,5841,Bag,4,2021-06-18 01:13:56.678892960,97.09,1022,Germany,388.36
63028,4606,Bag,3,2021-06-18 12:54:58.699566520,35.27,1039,Canada,105.81
10126,9468,Pen,8,2021-06-19 00:36:00.720240080,43.94,1062,Canada,351.52
62329,1060,Mug,1,2021-06-19 12:17:02.740913640,65.24,1001,Germany,65.24
37632,4927,Mug,9,2021-06-19 23:58:04.761587192,7.29,1078,Canada,65.61
75310,7296,T-shirt,1,2021-06-20 11:39:06.782260752,90.29,1086,Germany,90.29
65176,3591,T-shirt,2,2021-06-20 23:20:08.802934312,54.35,1085,USA,108.7
96066,9758,Pen,8,2021-06-21 11:01:10.823607872,49.35,1072,Germany,394.8
54327,7121,Notebook,9,2021-06-21 22:42:12.844281424,86.77,1046,India,780.93
78904,2200,Notebook,7,2021-06-22 10:23:14.864954984,95.54,1029,Canada,668.7800000000001
13797,3854,Notebook,3,2021-06-22 22:04:16.885628544,45.23,1015,Canada,135.69
57882,8024,Mug,7,2021-06-23 09:45:18.906302096,21.38,1058,UK,149.66
23718,7972,Mug,6,2021-06-23 21:26:20.926975656,82.49,1046,UK,494.93999999999994
44560,1136,Bag,2,2021-06-24 09:07:22.947649216,43.31,1029,India,86.62
86589,2029,Mug,3,2021-06-24 20:48:24.968322776,93.88,1008,Canada,281.64
32116,3594,Mug,5,2021-06-25 08:29:26.988996328,95.24,1064,Canada,476.2
46244,8206,Mug,4,2021-06-25 20:10:29.009669888,15.91,1058,UK,63.64
11645,1661,Pen,2,2021-06-26 07:51:31.030343448,95.87,1063,UK,191.74
57523,3472,Mug,4,2021-06-26 19:32:33.051017008,39.99,1007,Germany,159.96
29256,1086,T-shirt,8,2021-06-27 07:13:35.071690560,66.39,1051,Canada,531.12
63173,7219,T-shirt,5,2021-06-27 18:54:37.092364120,8.3,1017,Canada,41.5
47430,9143,Bag,5,2021-06-28 06:35:39.113037680,89.44,1090,Germany,447.2
49282,7968,Pen,3,2021-06-28 18:16:41.133711232,65.95,1081,Canada,197.85000000000002
73374,3773,T-shirt,8,2021-06-29 05:57:43.154384792,66.14,1095,India,529.12
78244,2700,Pen,6,2021-06-29 17:38:45.175058352,90.71,1057,UK,544.26
21694,3700,Pen,2,2021-06-30 05:19:47.195731912,53.29,1048,UK,106.58
66264,7815,Bag,2,2021-06-30 17:00:49.216405464,44.0,1031,UK,88.0
85060,2647,Pen,9,2021-07-01 04:41:51.237079024,87.28,1047,USA,785.52
67545,7038,Mug,7,2021-07-01 16:22:53.257752584,75.53,1044,India,528.71
49224,6164,Pen,9,2021-07-02 04:03:55.278426144,95.15,1053,India,856.35
23224,6520,Bag,6,2021-07-02 15:44:57.299099696,94.31,1099,Germany,565.86
50738,4687,Bag,5,2021-07-03 03:25:59.319773256,41.32,1099,USA,206.6
35150,1596,Bag,1,2021-07-03 15:07:01.340446816,47.46,1084,Canada,47.46
73731,5545,T-shirt,6,2021-07-04 02:48:03.361120376,29.32,1045,India,175.92000000000002
59688,9676,Mug,6,2021-07-04 14:29:05.381793928,67.76,1095,USA,406.56000000000006
83509,9837,T-shirt,3,2021-07-05 02:10:07.402467488,39.63,1030,USA,118.89000000000001
18577,5757,Notebook,3,2021-07-05 13:51:09.423141048,79.68,1036,India,239.04000000000002
18070,5384,Mug,3,2021-07-06 01:32:11.443814600,16.55,1015,Germany,49.650000000000006
18666,9912,Pen,3,2021-07-06 13:13:13.464488160,16.06,1045,USA,48.17999999999999
67761,5733,Bag,7,2021-07-07 00:54:15.485161720,24.42,1045,UK,170.94
46368,8081,Notebook,2,2021-07-07 12:35:17.505835280,13.01,1077,USA,26.02
16783,9690,Mug,2,2021-07-08 00:16:19.526508832,63.9,1087,Canada,127.8
51914,8117,T-shirt,3,2021-07-08 11:57:21.547182392,19.0,1088,India,57.0
80507,5729,Bag,7,2021-07-08 23:38:23.567855952,20.2,1060,Canada,141.4
89026,2673,T-shirt,3,2021-07-09 11:19:25.588529512,6.35,1045,Germany,19.049999999999997
77526,9306,Mug,7,2021-07-09 23:00:27.609203064,79.3,1050,UK,555.1
80835,8178,Mug,9,2021-07-10 10:41:29.629876624,82.17,1061,India,739.53
55765,3294,Notebook,4,2021-07-10 22:22:31.650550184,20.39,1034,USA,81.56
29956,4630,Pen,7,2021-07-11 10:03:33.671223744,75.25,1080,UK,526.75
97895,1146,T-shirt,9,2021-07-11 21:44:35.691897296,46.19,1041,USA,415.71
56240,4453,Notebook,8,2021-07-12 09:25:37.712570856,27.76,1044,Germany,222.08
47148,5507,Bag,8,2021-07-12 21:06:39.733244416,64.03,1067,India,512.24
14757,6783,Pen,9,2021-07-13 08:47:41.753917968,21.96,1074,Germany,197.64000000000001
29097,8751,Notebook,5,2021-07-13 20:28:43.774591528,76.9,1046,Germany,384.5
20395,6628,T-shirt,5,2021-07-14 08:09:45.795265088,9.52,1078,Germany,47.599999999999994
26241,9328,Mug,3,2021-07-14 19:50:47.815938648,96.12,1029,Germany,288.36
37696,4360,Bag,5,2021-07-15 07:31:49.836612200,11.83,1023,USA,59.15
80480,4005,T-shirt,8,2021-07-15 19:12:51.857285760,60.05,1065,Canada,480.4
56163,4552,Pen,5,2021-07-16 06:53:53.877959320,90.71,1042,USA,453.54999999999995
29816,1018,Pen,4,2021-07-16 18:34:55.898632880,6.13,1033,UK,24.52
59840,3242,Mug,8,2021-07-17 06:15:57.919306432,52.36,1022,Germany,418.88
62853,7318,Mug,7,2021-07-17 17:56:59.939979992,38.25,1060,UK,267.75
34917,6097,Bag,6,2021-07-18 05:38:01.960653552,60.13,1094,USA,360.78000000000003
31566,9640,Bag,5,2021-07-18 17:19:03.981327104,26.42,1036,Germany,132.10000000000002
85452,2948,Mug,5,2021-07-19 05:00:06.002000664,11.17,1012,USA,55.85
72823,6618,Mug,2,2021-07-19 16:41:08.022674224,64.46,1096,Germany,128.92
30806,5236,Pen,4,2021-07-20 04:22:10.043347784,44.6,1070,USA,178.4
85520,7901,Mug,8,2021-07-20 16:03:12.064021336,64.14,1095,India,513.12
11759,2920,Notebook,8,2021-07-21 03:44:14.084694896,25.0,1006,Canada,200.0
51949,5188,T-shirt,1,2021-07-21 15:25:16.105368456,37.18,1041,Canada,37.18
12482,1238,Mug,2,2021-07-22 03:06:18.126042016,58.36,1037,Germany,116.72
34442,1204,Bag,5,2021-07-22 14:47:20.146715568,61.35,1051,India,306.75
43719,6552,Notebook,9,2021-07-23 02:28:22.167389128,40.37,1043,UK,363.33
68066,5927,Bag,7,2021-07-23 14:09:24.188062688,31.61,1063,India,221.26999999999998
12079,5390,Notebook,5,2021-07-24 01:50:26.208736248,31.0,1012,Germany,155.0
12717,3687,Mug,1,2021-07-24 13:31:28.229409800,21.6,1087,India,21.6
69676,5951,T-shirt,6,2021-07-25 01:12:30.250083360,35.91,1027,UK,215.45999999999998
37952,7160,Bag,8,2021-07-25 12:53:32.270756920,23.95,1095,Germany,191.6
96444,6388,Notebook,7,2021-07-26 00:34:34.291430472,65.21,1081,Canada,456.46999999999997
52460,6126,Pen,2,2021-07-26 12:15:36.312104032,59.06,1097,India,118.12
82847,1816,Mug,5,2021-07-26 23:56:38.332777592,41.35,1097,Canada,206.75
99106,1192,T-shirt,4,2021-07-27 11:37:40.353451152,35.95,1000,Canada,143.8
28449,2776,Mug,9,2021-07-27 23:18:42.374124704,27.57,1042,USA,248.13
43536,4645,Pen,1,2021-07-28 10:59:44.394798264,55.87,1041,UK,55.87
74077,7314,T-shirt,6,2021-07-28 22:40:46.415471824,92.3,1094,India,553.8
48258,9442,Pen,3,2021-07-29 10:21:48.436145384,70.14,1049,Canada,210.42000000000002
58302,2788,Mug,9,2021-07-29 22:02:50.456818936,75.72,1059,Canada,681.48
38865,8374,Notebook,5,2021-07-30 09:43:52.477492496,84.27,1000,UK,421.34999999999997
16645,4700,Mug,6,2021-07-30 21:24:54.498166056,38.41,1050,Canada,230.45999999999998
48000,4893,Mug,9,2021-07-31 09:05:56.518839608,10.97,1015,Canada,98.73
36737,7811,Mug,9,2021-07-31 20:46:58.539513168,64.14,1038,Canada,577.26
21485,3679,Bag,8,2021-08-01 08:28:00.560186728,22.92,1014,Canada,183.36
48565,4904,Pen,9,2021-08-01 20:09:02.580860288,59.06,1032,USA,531.54
35522,8260,Pen,4,2021-08-02 07:50:04.601533840,75.25,1086,USA,301.0
75155,1504,Pen,6,2021-08-02 19:31:06.622207400,79.45,1052,Germany,476.70000000000005
65168,7773,Bag,5,2021-08-03 07:12:08.642880960,33.67,1097,India,168.35000000000002
62487,4816,Notebook,5,2021-08-03 18:53:10.663554520,53.68,1016,UK,268.4
22342,1717,Mug,4,2021-08-04 06:34:12.684228072,63.99,1088,Germany,255.96
50806,5434,Notebook,2,2021-08-04 18:15:14.704901632,82.85,1005,USA,165.7
58770,1658,Bag,6,2021-08-05 05:56:16.725575192,77.33,1030,USA,463.98
88623,6057,Pen,9,2021-08-05 17:37:18.746248752,98.86,1068,USA,889.74
85629,5008,Mug,1,2021-08-06 05:18:20.766922304,5.77,1039,Germany,5.77
62603,5994,T-shirt,7,2021-08-06 16:59:22.787595864,46.56,1029,USA,325.92
91974,5234,T-shirt,6,2021-08-07 04:40:24.808269424,29.32,1068,Germany,175.92000000000002
36399,4764,Notebook,3,2021-08-07 16:21:26.828942976,16.39,1075,USA,49.17
95382,5637,Pen,1,2021-08-08 04:02:28.849616536,91.59,1006,Canada,91.59
91244,3104,T-shirt,4,2021-08-08 15:43:30.870290096,99.81,1012,Canada,399.24
86534,7801,Notebook,9,2021-08-09 03:24:32.890963656,22.16,1003,India,199.44
65106,9575,Bag,2,2021-08-09 15:05:34.911637208,8.65,1049,USA,17.3
40678,3607,Notebook,3,2021-08-10 02:46:36.932310768,31.13,1002,India,93.39
86218,9385,Notebook,2,2021-08-10 14:27:38.952984328,84.31,1011,Germany,168.62
73230,4719,Notebook,2,2021-08-11 02:08:40.973657888,32.92,1064,India,65.84
84055,3581,Mug,8,2021-08-11 13:49:42.994331440,10.41,1026,USA,83.28
66373,3565,Notebook,3,2021-08-12 01:30:45.015005000,9.99,1049,Germany,29.97
41480,3763,Notebook,7,2021-08-12 13:11:47.035678560,45.61,1076,Germany,319.27
95230,7328,Mug,8,2021-08-13 00:52:49.056352120,93.52,1016,Canada,748.16
78836,6991,Mug,3,2021-08-13 12:33:51.077025672,32.16,1071,Germany,96.47999999999999
82258,4406,Bag,2,2021-08-14 00:14:53.097699232,45.58,1031,Germany,91.16
49986,9923,Pen,8,2021-08-14 11:55:55.118372792,14.68,1083,India,117.44
34160,5780,T-shirt,3,2021-08-14 23:36:57.139046344,51.89,1050,Germany,155.67000000000002
95595,5177,T-shirt,7,2021-08-15 11:17:59.159719904,71.17,1016,UK,498.19
89111,7476,Notebook,1,2021-08-15 22:59:01.180393464,30.76,1033,Canada,30.76
74929,3604,Bag,6,2021-08-16 10:40:03.201067024,33.19,1034,Canada,199.14
83506,9181,Notebook,9,2021-08-16 22:21:05.221740576,84.99,1098,Germany,764.91
44911,3382,T-shirt,3,2021-08-17 10:02:07.242414136,5.98,1023,India,17.94
97127,1531,Mug,7,2021-08-17 21:43:09.263087696,65.46,1053,Canada,458.21999999999997
41821,7079,Pen,6,2021-08-18 09:24:11.283761256,42.42,1017,Canada,254.52
85039,1634,Bag,8,2021-08-18 21:05:13.304434808,33.35,1049,UK,266.8
70535,1002,Mug,3,2021-08-19 08:46:15.325108368,67.47,1045,Germany,202.41
94458,9397,Pen,3,2021-08-19 20:27:17.345781928,84.29,1047,Canada,252.87
22175,6951,Bag,4,2021-08-20 08:08:19.366455480,58.05,1032,Canada,232.2
64771,6626,Bag,3,2021-08-20 19:49:21.387129040,7.95,1086,Canada,23.85
96925,8739,T-shirt,9,2021-08-21 07:30:23.407802600,48.83,1088,Canada,439.46999999999997
76358,7003,Mug,4,2021-08-21 19:11:25.428476160,48.96,1026,India,195.84
27327,3890,Bag,6,2021-08-22 06:52:27.449149712,56.66,1000,USA,339.96
57057,7239,Bag,8,2021-08-22 18:33:29.469823272,68.74,1084,UK,549.92
16150,9026,Pen,8,2021-08-23 06:14:31.490496832,6.84,1058,India,54.72
14425,4306,T-shirt,5,2021-08-23 17:55:33.511170392,52.69,1009,UK,263.45
26032,1897,Notebook,5,2021-08-24 05:36:35.531843944,60.89,1094,Canada,304.45
12198,1670,T-shirt,6,2021-08-24 17:17:37.552517504,37.62,1024,UK,225.71999999999997
70500,8291,Notebook,7,2021-08-25 04:58:39.573191064,68.49,1083,Germany,479.42999999999995
